Year,Parameter,LCZs,date
2010,LOS,LCZ D,88
2010,LOS,LCZ D,88
2010,LOS,LCZ D,88
2010,LOS,LCZ D,88
2010,LOS,LCZ D,88
2010,LOS,LCZ D,88
2010,LOS,LCZ D,88
2010,LOS,LCZ D,88
2010,LOS,LCZ 4,89
2010,LOS,LCZ 4,89
2010,LOS,LCZ 5,89
2010,LOS,LCZ 6,89
2010,LOS,LCZ 6,89
2010,LOS,LCZ A,89
2010,LOS,LCZ A,89
2010,LOS,LCZ C,89
2010,LOS,LCZ C,89
2010,LOS,LCZ C,89
2010,LOS,LCZ C,89
2010,LOS,LCZ C,89
2010,LOS,LCZ C,89
2010,LOS,LCZ C,89
2010,LOS,LCZ C,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ D,89
2010,LOS,LCZ E,89
2010,LOS,LCZ E,89
2010,LOS,LCZ E,89
2010,LOS,LCZ E,89
2010,LOS,LCZ F,89
2010,LOS,LCZ F,89
2010,LOS,LCZ 5,90
2010,LOS,LCZ 5,90
2010,LOS,LCZ 6,90
2010,LOS,LCZ B,90
2010,LOS,LCZ B,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ D,90
2010,LOS,LCZ E,90
2010,LOS,LCZ E,90
2010,LOS,LCZ E,90
2010,LOS,LCZ E,90
2010,LOS,LCZ E,90
2010,LOS,LCZ E,90
2010,LOS,LCZ E,90
2010,LOS,LCZ 6,91
2010,LOS,LCZ 9,91
2010,LOS,LCZ B,91
2010,LOS,LCZ B,91
2010,LOS,LCZ C,91
2010,LOS,LCZ C,91
2010,LOS,LCZ C,91
2010,LOS,LCZ C,91
2010,LOS,LCZ C,91
2010,LOS,LCZ C,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ D,91
2010,LOS,LCZ E,91
2010,LOS,LCZ E,91
2010,LOS,LCZ E,91
2010,LOS,LCZ E,91
2010,LOS,LCZ E,91
2010,LOS,LCZ E,91
2010,LOS,LCZ 4,92
2010,LOS,LCZ 5,92
2010,LOS,LCZ 5,92
2010,LOS,LCZ 5,92
2010,LOS,LCZ 9,92
2010,LOS,LCZ A,92
2010,LOS,LCZ A,92
2010,LOS,LCZ B,92
2010,LOS,LCZ B,92
2010,LOS,LCZ C,92
2010,LOS,LCZ C,92
2010,LOS,LCZ C,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ D,92
2010,LOS,LCZ E,92
2010,LOS,LCZ E,92
2010,LOS,LCZ E,92
2010,LOS,LCZ E,92
2010,LOS,LCZ E,92
2010,LOS,LCZ E,92
2010,LOS,LCZ 2,93
2010,LOS,LCZ 2,93
2010,LOS,LCZ A,93
2010,LOS,LCZ A,93
2010,LOS,LCZ A,93
2010,LOS,LCZ C,93
2010,LOS,LCZ C,93
2010,LOS,LCZ C,93
2010,LOS,LCZ C,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ D,93
2010,LOS,LCZ E,93
2010,LOS,LCZ E,93
2010,LOS,LCZ E,93
2010,LOS,LCZ E,93
2010,LOS,LCZ E,93
2010,LOS,LCZ A,94
2010,LOS,LCZ A,94
2010,LOS,LCZ A,94
2010,LOS,LCZ A,94
2010,LOS,LCZ B,94
2010,LOS,LCZ B,94
2010,LOS,LCZ C,94
2010,LOS,LCZ C,94
2010,LOS,LCZ C,94
2010,LOS,LCZ C,94
2010,LOS,LCZ C,94
2010,LOS,LCZ C,94
2010,LOS,LCZ C,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ D,94
2010,LOS,LCZ E,94
2010,LOS,LCZ E,94
2010,LOS,LCZ E,94
2010,LOS,LCZ E,94
2010,LOS,LCZ E,94
2010,LOS,LCZ E,94
2010,LOS,LCZ E,94
2010,LOS,LCZ E,94
2010,LOS,LCZ 8,95
2010,LOS,LCZ A,95
2010,LOS,LCZ C,95
2010,LOS,LCZ C,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ D,95
2010,LOS,LCZ E,95
2010,LOS,LCZ E,95
2010,LOS,LCZ E,95
2010,LOS,LCZ E,95
2010,LOS,LCZ 6,96
2010,LOS,LCZ A,96
2010,LOS,LCZ A,96
2010,LOS,LCZ A,96
2010,LOS,LCZ B,96
2010,LOS,LCZ B,96
2010,LOS,LCZ C,96
2010,LOS,LCZ C,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ D,96
2010,LOS,LCZ E,96
2010,LOS,LCZ 2,97
2010,LOS,LCZ 6,97
2010,LOS,LCZ B,97
2010,LOS,LCZ C,97
2010,LOS,LCZ C,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ D,97
2010,LOS,LCZ 4,98
2010,LOS,LCZ 6,98
2010,LOS,LCZ 6,98
2010,LOS,LCZ A,98
2010,LOS,LCZ A,98
2010,LOS,LCZ C,98
2010,LOS,LCZ C,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ D,98
2010,LOS,LCZ E,98
2010,LOS,LCZ E,98
2010,LOS,LCZ E,98
2010,LOS,LCZ A,99
2010,LOS,LCZ A,99
2010,LOS,LCZ A,99
2010,LOS,LCZ A,99
2010,LOS,LCZ A,99
2010,LOS,LCZ A,99
2010,LOS,LCZ A,99
2010,LOS,LCZ B,99
2010,LOS,LCZ B,99
2010,LOS,LCZ B,99
2010,LOS,LCZ B,99
2010,LOS,LCZ B,99
2010,LOS,LCZ C,99
2010,LOS,LCZ C,99
2010,LOS,LCZ C,99
2010,LOS,LCZ C,99
2010,LOS,LCZ C,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ D,99
2010,LOS,LCZ E,99
2010,LOS,LCZ E,99
2010,LOS,LCZ E,99
2010,LOS,LCZ E,99
2010,LOS,LCZ E,99
2010,LOS,LCZ E,99
2010,LOS,LCZ E,99
2010,LOS,LCZ E,99
2010,LOS,LCZ E,99
2010,LOS,LCZ 9,100
2010,LOS,LCZ 9,100
2010,LOS,LCZ B,100
2010,LOS,LCZ B,100
2010,LOS,LCZ C,100
2010,LOS,LCZ C,100
2010,LOS,LCZ C,100
2010,LOS,LCZ C,100
2010,LOS,LCZ C,100
2010,LOS,LCZ C,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
2010,LOS,LCZ D,100
