Year,Parameter,LCZs,date
2012,EOS,LCZ D,135
2012,EOS,LCZ D,135
2012,EOS,LCZ D,139
2012,EOS,LCZ D,133
2012,EOS,LCZ D,133
2012,EOS,LCZ D,134
2012,EOS,LCZ D,134
2012,EOS,LCZ D,141
2012,EOS,LCZ D,141
2012,EOS,LCZ D,128
2012,EOS,LCZ D,130
2012,EOS,LCZ D,130
2012,EOS,LCZ D,134
2012,EOS,LCZ D,134
2012,EOS,LCZ D,129
2012,EOS,LCZ D,128
2012,EOS,LCZ D,128
2012,EOS,LCZ D,129
2012,EOS,LCZ D,129
2012,EOS,LCZ D,156
2012,EOS,LCZ D,156
2012,EOS,LCZ D,151
2012,EOS,LCZ B,125
2012,EOS,LCZ D,125
2012,EOS,LCZ D,124
2012,EOS,LCZ D,124
2012,EOS,LCZ D,127
2012,EOS,LCZ D,152
2012,EOS,LCZ D,152
2012,EOS,LCZ D,221
2012,EOS,LCZ D,221
2012,EOS,LCZ D,191
2012,EOS,LCZ D,191
2012,EOS,LCZ D,218
2012,EOS,LCZ D,218
2012,EOS,LCZ D,218
2012,EOS,LCZ D,229
2012,EOS,LCZ F,229
2012,EOS,LCZ D,267
2012,EOS,LCZ D,267
2012,EOS,LCZ D,284
2012,EOS,LCZ D,284
2012,EOS,LCZ D,276
2012,EOS,LCZ D,276
2012,EOS,LCZ D,258
2012,EOS,LCZ D,246
2012,EOS,LCZ D,246
2012,EOS,LCZ D,207
2012,EOS,LCZ D,207
2012,EOS,LCZ D,216
2012,EOS,LCZ D,286
2012,EOS,LCZ D,286
2012,EOS,LCZ D,215
2012,EOS,LCZ D,215
2012,EOS,LCZ A,207
2012,EOS,LCZ A,207
2012,EOS,LCZ D,230
2012,EOS,LCZ A,230
2012,EOS,LCZ D,167
2012,EOS,LCZ 9,167
2012,EOS,LCZ 9,155
2012,EOS,LCZ B,155
2012,EOS,LCZ B,153
2012,EOS,LCZ A,153
2012,EOS,LCZ A,161
2012,EOS,LCZ A,202
2012,EOS,LCZ D,202
2012,EOS,LCZ A,200
2012,EOS,LCZ A,200
2012,EOS,LCZ A,194
2012,EOS,LCZ A,350
2012,EOS,LCZ D,350
2012,EOS,LCZ D,129
2012,EOS,LCZ D,343
2012,EOS,LCZ D,343
2012,EOS,LCZ F,113
2012,EOS,LCZ F,113
2012,EOS,LCZ D,124
2012,EOS,LCZ 4,124
2012,EOS,LCZ D,136
2012,EOS,LCZ D,159
2012,EOS,LCZ D,159
2012,EOS,LCZ D,159
2012,EOS,LCZ D,159
2012,EOS,LCZ D,162
2012,EOS,LCZ D,162
2012,EOS,LCZ D,142
2012,EOS,LCZ D,136
2012,EOS,LCZ D,136
2012,EOS,LCZ D,135
2012,EOS,LCZ D,135
2012,EOS,LCZ D,139
2012,EOS,LCZ D,133
2012,EOS,LCZ D,133
2012,EOS,LCZ D,134
2012,EOS,LCZ D,134
2012,EOS,LCZ D,141
2012,EOS,LCZ D,141
2012,EOS,LCZ D,128
2012,EOS,LCZ D,130
2012,EOS,LCZ D,130
2012,EOS,LCZ D,134
2012,EOS,LCZ 9,134
2012,EOS,LCZ 9,129
2012,EOS,LCZ D,128
2012,EOS,LCZ D,128
2012,EOS,LCZ D,129
2012,EOS,LCZ D,129
2012,EOS,LCZ D,156
2012,EOS,LCZ D,156
2012,EOS,LCZ D,151
2012,EOS,LCZ D,125
2012,EOS,LCZ D,125
2012,EOS,LCZ D,124
2012,EOS,LCZ D,124
2012,EOS,LCZ D,127
2012,EOS,LCZ D,152
2012,EOS,LCZ D,152
2012,EOS,LCZ D,221
2012,EOS,LCZ D,221
2012,EOS,LCZ D,191
2012,EOS,LCZ D,191
2012,EOS,LCZ D,218
2012,EOS,LCZ D,218
2012,EOS,LCZ D,218
2012,EOS,LCZ D,229
2012,EOS,LCZ D,229
2012,EOS,LCZ D,267
2012,EOS,LCZ D,267
2012,EOS,LCZ D,284
2012,EOS,LCZ D,284
2012,EOS,LCZ D,276
2012,EOS,LCZ D,276
2012,EOS,LCZ D,258
2012,EOS,LCZ D,246
2012,EOS,LCZ D,246
2012,EOS,LCZ D,207
2012,EOS,LCZ D,207
2012,EOS,LCZ D,216
2012,EOS,LCZ D,286
2012,EOS,LCZ D,286
2012,EOS,LCZ D,215
2012,EOS,LCZ D,215
2012,EOS,LCZ A,200
2012,EOS,LCZ A,200
2012,EOS,LCZ A,125
2012,EOS,LCZ 4,125
2012,EOS,LCZ 6,133
2012,EOS,LCZ D,138
2012,EOS,LCZ D,138
2012,EOS,LCZ D,146
2012,EOS,LCZ D,146
2012,EOS,LCZ D,160
2012,EOS,LCZ D,160
2012,EOS,LCZ D,159
2012,EOS,LCZ D,143
2012,EOS,LCZ D,143
2012,EOS,LCZ D,140
2012,EOS,LCZ A,140
2012,EOS,LCZ B,132
2012,EOS,LCZ D,126
2012,EOS,LCZ D,126
2012,EOS,LCZ D,123
2012,EOS,LCZ D,123
2012,EOS,LCZ D,129
2012,EOS,LCZ D,129
2012,EOS,LCZ D,130
2012,EOS,LCZ D,131
2012,EOS,LCZ D,131
2012,EOS,LCZ D,127
2012,EOS,LCZ 9,127
2012,EOS,LCZ 9,126
2012,EOS,LCZ D,129
2012,EOS,LCZ D,129
2012,EOS,LCZ D,137
2012,EOS,LCZ 6,137
2012,EOS,LCZ D,137
2012,EOS,LCZ B,137
2012,EOS,LCZ D,139
2012,EOS,LCZ D,138
2012,EOS,LCZ D,138
2012,EOS,LCZ D,140
2012,EOS,LCZ D,140
2012,EOS,LCZ D,145
2012,EOS,LCZ D,142
2012,EOS,LCZ D,142
2012,EOS,LCZ D,169
2012,EOS,LCZ D,169
2012,EOS,LCZ D,180
2012,EOS,LCZ D,180
2012,EOS,LCZ D,182
2012,EOS,LCZ D,199
2012,EOS,LCZ D,199
2012,EOS,LCZ D,232
2012,EOS,LCZ D,232
2012,EOS,LCZ D,299
2012,EOS,LCZ D,209
2012,EOS,LCZ D,209
2012,EOS,LCZ D,191
2012,EOS,LCZ D,191
2012,EOS,LCZ D,196
2012,EOS,LCZ D,196
2012,EOS,LCZ D,197
2012,EOS,LCZ D,194
2012,EOS,LCZ D,194
2012,EOS,LCZ D,205
2012,EOS,LCZ D,205
2012,EOS,LCZ D,261
2012,EOS,LCZ D,280
2012,EOS,LCZ D,280
2012,EOS,LCZ D,210
2012,EOS,LCZ D,201
2012,EOS,LCZ C,201
2012,EOS,LCZ A,205
2012,EOS,LCZ C,205
2012,EOS,LCZ C,198
2012,EOS,LCZ C,198
2012,EOS,LCZ A,200
2012,EOS,LCZ A,200
2012,EOS,LCZ D,154
2012,EOS,LCZ D,147
2012,EOS,LCZ A,147
2012,EOS,LCZ A,146
2012,EOS,LCZ A,146
2012,EOS,LCZ A,145
2012,EOS,LCZ 6,122
2012,EOS,LCZ D,134
2012,EOS,LCZ 2,134
2012,EOS,LCZ D,153
2012,EOS,LCZ D,153
2012,EOS,LCZ D,142
2012,EOS,LCZ D,142
2012,EOS,LCZ D,162
2012,EOS,LCZ D,150
2012,EOS,LCZ A,150
2012,EOS,LCZ D,141
2012,EOS,LCZ B,141
2012,EOS,LCZ D,141
2012,EOS,LCZ D,130
2012,EOS,LCZ D,130
2012,EOS,LCZ D,122
2012,EOS,LCZ D,122
2012,EOS,LCZ D,127
2012,EOS,LCZ D,127
2012,EOS,LCZ D,128
2012,EOS,LCZ D,128
2012,EOS,LCZ D,128
2012,EOS,LCZ D,136
2012,EOS,LCZ D,136
2012,EOS,LCZ 6,136
2012,EOS,LCZ 6,131
2012,EOS,LCZ D,131
2012,EOS,LCZ D,132
2012,EOS,LCZ 6,132
2012,EOS,LCZ 6,140
2012,EOS,LCZ B,140
2012,EOS,LCZ D,125
2012,EOS,LCZ D,129
2012,EOS,LCZ D,129
2012,EOS,LCZ D,154
2012,EOS,LCZ D,154
2012,EOS,LCZ D,141
2012,EOS,LCZ D,148
2012,EOS,LCZ D,148
2012,EOS,LCZ D,160
2012,EOS,LCZ D,160
2012,EOS,LCZ D,152
2012,EOS,LCZ D,152
2012,EOS,LCZ D,168
2012,EOS,LCZ D,236
2012,EOS,LCZ D,236
2012,EOS,LCZ D,179
2012,EOS,LCZ D,179
2012,EOS,LCZ D,293
2012,EOS,LCZ D,252
2012,EOS,LCZ D,252
2012,EOS,LCZ D,242
2012,EOS,LCZ D,242
2012,EOS,LCZ D,186
2012,EOS,LCZ D,186
2012,EOS,LCZ D,183
2012,EOS,LCZ D,188
2012,EOS,LCZ D,188
2012,EOS,LCZ D,250
2012,EOS,LCZ D,250
2012,EOS,LCZ D,272
2012,EOS,LCZ D,247
2012,EOS,LCZ D,247
2012,EOS,LCZ D,192
2012,EOS,LCZ D,201
2012,EOS,LCZ C,201
2012,EOS,LCZ C,205
2012,EOS,LCZ C,205
2012,EOS,LCZ D,198
2012,EOS,LCZ C,198
2012,EOS,LCZ A,200
2012,EOS,LCZ A,200
2012,EOS,LCZ D,154
2012,EOS,LCZ D,147
2012,EOS,LCZ D,147
2012,EOS,LCZ D,146
2012,EOS,LCZ D,146
2012,EOS,LCZ D,145
2012,EOS,LCZ 6,122
2012,EOS,LCZ 3,134
2012,EOS,LCZ 2,134
2012,EOS,LCZ 9,153
2012,EOS,LCZ 9,153
2012,EOS,LCZ D,142
2012,EOS,LCZ D,142
2012,EOS,LCZ D,162
2012,EOS,LCZ D,150
2012,EOS,LCZ D,150
2012,EOS,LCZ D,141
2012,EOS,LCZ D,141
2012,EOS,LCZ D,141
2012,EOS,LCZ D,130
2012,EOS,LCZ D,130
2012,EOS,LCZ D,122
2012,EOS,LCZ D,122
2012,EOS,LCZ D,127
2012,EOS,LCZ D,127
2012,EOS,LCZ D,128
2012,EOS,LCZ D,128
2012,EOS,LCZ D,128
2012,EOS,LCZ D,136
2012,EOS,LCZ D,136
2012,EOS,LCZ D,136
2012,EOS,LCZ D,131
2012,EOS,LCZ D,131
2012,EOS,LCZ B,132
2012,EOS,LCZ 6,132
2012,EOS,LCZ D,140
2012,EOS,LCZ D,140
2012,EOS,LCZ D,125
2012,EOS,LCZ D,129
2012,EOS,LCZ D,129
2012,EOS,LCZ D,154
2012,EOS,LCZ D,154
2012,EOS,LCZ D,141
2012,EOS,LCZ D,148
2012,EOS,LCZ D,148
2012,EOS,LCZ D,160
2012,EOS,LCZ D,160
2012,EOS,LCZ D,152
2012,EOS,LCZ D,152
2012,EOS,LCZ D,168
2012,EOS,LCZ D,236
2012,EOS,LCZ D,236
2012,EOS,LCZ D,179
2012,EOS,LCZ D,179
2012,EOS,LCZ D,293
2012,EOS,LCZ D,252
2012,EOS,LCZ D,252
2012,EOS,LCZ D,242
2012,EOS,LCZ D,242
2012,EOS,LCZ D,186
2012,EOS,LCZ D,186
2012,EOS,LCZ D,183
2012,EOS,LCZ D,188
2012,EOS,LCZ D,188
2012,EOS,LCZ D,250
2012,EOS,LCZ D,250
2012,EOS,LCZ D,272
2012,EOS,LCZ D,247
2012,EOS,LCZ D,247
2012,EOS,LCZ D,192
2012,EOS,LCZ A,322
2012,EOS,LCZ A,322
2012,EOS,LCZ C,166
2012,EOS,LCZ D,185
2012,EOS,LCZ A,185
2012,EOS,LCZ D,141
2012,EOS,LCZ D,141
2012,EOS,LCZ B,138
2012,EOS,LCZ D,142
2012,EOS,LCZ D,142
2012,EOS,LCZ D,141
2012,EOS,LCZ D,141
2012,EOS,LCZ D,137
2012,EOS,LCZ A,135
2012,EOS,LCZ A,135
2012,EOS,LCZ A,140
2012,EOS,LCZ D,128
2012,EOS,LCZ A,128
2012,EOS,LCZ A,345
2012,EOS,LCZ A,345
2012,EOS,LCZ 5,348
2012,EOS,LCZ 4,348
2012,EOS,LCZ 5,123
2012,EOS,LCZ 5,123
2012,EOS,LCZ 9,125
2012,EOS,LCZ 6,125
2012,EOS,LCZ B,151
2012,EOS,LCZ D,151
2012,EOS,LCZ D,144
2012,EOS,LCZ D,145
2012,EOS,LCZ D,145
2012,EOS,LCZ D,149
2012,EOS,LCZ D,149
2012,EOS,LCZ D,129
2012,EOS,LCZ D,126
2012,EOS,LCZ D,126
2012,EOS,LCZ D,125
2012,EOS,LCZ D,125
2012,EOS,LCZ D,130
2012,EOS,LCZ D,130
2012,EOS,LCZ D,130
2012,EOS,LCZ D,133
2012,EOS,LCZ D,133
2012,EOS,LCZ D,137
2012,EOS,LCZ D,137
2012,EOS,LCZ D,142
2012,EOS,LCZ D,140
2012,EOS,LCZ D,140
2012,EOS,LCZ D,152
2012,EOS,LCZ D,152
2012,EOS,LCZ D,138
2012,EOS,LCZ 4,138
2012,EOS,LCZ D,125
2012,EOS,LCZ D,125
2012,EOS,LCZ D,125
2012,EOS,LCZ D,137
2012,EOS,LCZ D,137
2012,EOS,LCZ D,149
2012,EOS,LCZ D,151
2012,EOS,LCZ D,151
2012,EOS,LCZ D,155
2012,EOS,LCZ D,155
2012,EOS,LCZ D,147
2012,EOS,LCZ D,147
2012,EOS,LCZ D,162
2012,EOS,LCZ D,168
2012,EOS,LCZ D,168
2012,EOS,LCZ D,171
2012,EOS,LCZ D,171
2012,EOS,LCZ D,166
2012,EOS,LCZ D,294
2012,EOS,LCZ D,294
2012,EOS,LCZ D,173
2012,EOS,LCZ D,173
2012,EOS,LCZ D,147
2012,EOS,LCZ D,147
2012,EOS,LCZ D,172
2012,EOS,LCZ D,198
2012,EOS,LCZ D,198
2012,EOS,LCZ D,265
2012,EOS,LCZ D,265
2012,EOS,LCZ D,267
2012,EOS,LCZ D,222
2012,EOS,LCZ D,222
2012,EOS,LCZ A,322
2012,EOS,LCZ C,322
2012,EOS,LCZ A,166
2012,EOS,LCZ D,185
2012,EOS,LCZ A,185
2012,EOS,LCZ A,141
2012,EOS,LCZ D,141
2012,EOS,LCZ B,138
2012,EOS,LCZ D,142
2012,EOS,LCZ D,142
2012,EOS,LCZ D,141
2012,EOS,LCZ D,141
2012,EOS,LCZ D,137
2012,EOS,LCZ D,135
2012,EOS,LCZ D,135
2012,EOS,LCZ D,140
2012,EOS,LCZ D,128
2012,EOS,LCZ D,128
2012,EOS,LCZ A,345
2012,EOS,LCZ A,345
2012,EOS,LCZ 4,348
2012,EOS,LCZ 9,348
2012,EOS,LCZ B,123
2012,EOS,LCZ B,123
2012,EOS,LCZ D,125
2012,EOS,LCZ B,125
2012,EOS,LCZ B,151
2012,EOS,LCZ D,151
2012,EOS,LCZ D,144
2012,EOS,LCZ D,145
2012,EOS,LCZ D,145
2012,EOS,LCZ D,149
2012,EOS,LCZ D,149
2012,EOS,LCZ D,129
2012,EOS,LCZ D,126
2012,EOS,LCZ D,126
2012,EOS,LCZ D,125
2012,EOS,LCZ D,125
2012,EOS,LCZ D,130
2012,EOS,LCZ D,130
2012,EOS,LCZ D,130
2012,EOS,LCZ D,133
2012,EOS,LCZ D,133
2012,EOS,LCZ D,137
2012,EOS,LCZ D,137
2012,EOS,LCZ D,142
2012,EOS,LCZ D,140
2012,EOS,LCZ D,140
2012,EOS,LCZ D,152
2012,EOS,LCZ D,152
2012,EOS,LCZ D,138
2012,EOS,LCZ 9,138
2012,EOS,LCZ D,125
2012,EOS,LCZ D,125
2012,EOS,LCZ D,125
2012,EOS,LCZ D,137
2012,EOS,LCZ D,137
2012,EOS,LCZ D,149
2012,EOS,LCZ D,151
2012,EOS,LCZ D,151
2012,EOS,LCZ D,155
2012,EOS,LCZ D,155
2012,EOS,LCZ D,147
2012,EOS,LCZ D,147
2012,EOS,LCZ D,162
2012,EOS,LCZ D,168
2012,EOS,LCZ D,168
2012,EOS,LCZ D,171
2012,EOS,LCZ D,171
2012,EOS,LCZ D,166
2012,EOS,LCZ D,294
2012,EOS,LCZ D,294
2012,EOS,LCZ D,173
2012,EOS,LCZ D,173
2012,EOS,LCZ D,147
2012,EOS,LCZ D,147
2012,EOS,LCZ D,172
2012,EOS,LCZ D,198
2012,EOS,LCZ D,198
2012,EOS,LCZ D,265
2012,EOS,LCZ D,265
2012,EOS,LCZ D,267
2012,EOS,LCZ D,222
2012,EOS,LCZ D,222
2012,EOS,LCZ A,339
2012,EOS,LCZ D,170
2012,EOS,LCZ D,170
2012,EOS,LCZ D,192
2012,EOS,LCZ A,192
2012,EOS,LCZ C,351
2012,EOS,LCZ B,127
2012,EOS,LCZ B,127
2012,EOS,LCZ A,132
2012,EOS,LCZ D,132
2012,EOS,LCZ D,134
2012,EOS,LCZ D,134
2012,EOS,LCZ D,129
2012,EOS,LCZ D,128
2012,EOS,LCZ D,128
2012,EOS,LCZ D,131
2012,EOS,LCZ A,131
2012,EOS,LCZ D,147
2012,EOS,LCZ D,130
2012,EOS,LCZ D,130
2012,EOS,LCZ A,337
2012,EOS,LCZ 8,352
2012,EOS,LCZ 9,352
2012,EOS,LCZ B,126
2012,EOS,LCZ 4,126
2012,EOS,LCZ 4,138
2012,EOS,LCZ 5,138
2012,EOS,LCZ D,118
2012,EOS,LCZ D,126
2012,EOS,LCZ D,126
2012,EOS,LCZ D,134
2012,EOS,LCZ D,134
2012,EOS,LCZ D,120
2012,EOS,LCZ D,123
2012,EOS,LCZ D,123
2012,EOS,LCZ D,126
2012,EOS,LCZ D,126
2012,EOS,LCZ D,129
2012,EOS,LCZ D,129
2012,EOS,LCZ D,128
2012,EOS,LCZ D,124
2012,EOS,LCZ D,124
2012,EOS,LCZ D,137
2012,EOS,LCZ D,137
2012,EOS,LCZ D,135
2012,EOS,LCZ D,136
2012,EOS,LCZ D,136
2012,EOS,LCZ D,160
2012,EOS,LCZ D,160
2012,EOS,LCZ D,129
2012,EOS,LCZ D,127
2012,EOS,LCZ D,127
2012,EOS,LCZ D,135
2012,EOS,LCZ D,135
2012,EOS,LCZ D,156
2012,EOS,LCZ D,148
2012,EOS,LCZ D,148
2012,EOS,LCZ D,153
2012,EOS,LCZ D,153
2012,EOS,LCZ D,150
2012,EOS,LCZ D,150
2012,EOS,LCZ D,158
2012,EOS,LCZ D,166
2012,EOS,LCZ D,166
2012,EOS,LCZ D,151
2012,EOS,LCZ D,151
2012,EOS,LCZ D,153
2012,EOS,LCZ D,163
2012,EOS,LCZ D,163
2012,EOS,LCZ D,142
2012,EOS,LCZ D,142
2012,EOS,LCZ D,138
2012,EOS,LCZ D,138
2012,EOS,LCZ D,190
2012,EOS,LCZ D,201
2012,EOS,LCZ D,201
2012,EOS,LCZ D,200
2012,EOS,LCZ D,200
2012,EOS,LCZ D,229
2012,EOS,LCZ D,234
2012,EOS,LCZ D,234
2012,EOS,LCZ D,216
2012,EOS,LCZ A,313
2012,EOS,LCZ A,313
2012,EOS,LCZ D,351
2012,EOS,LCZ D,351
2012,EOS,LCZ A,352
2012,EOS,LCZ A,352
2012,EOS,LCZ A,136
2012,EOS,LCZ A,136
2012,EOS,LCZ D,134
2012,EOS,LCZ 9,142
2012,EOS,LCZ C,122
2012,EOS,LCZ D,122
2012,EOS,LCZ D,122
2012,EOS,LCZ D,122
2012,EOS,LCZ D,131
2012,EOS,LCZ D,131
2012,EOS,LCZ D,136
2012,EOS,LCZ D,131
2012,EOS,LCZ D,131
2012,EOS,LCZ C,126
2012,EOS,LCZ A,126
2012,EOS,LCZ A,144
2012,EOS,LCZ A,169
2012,EOS,LCZ A,169
2012,EOS,LCZ A,138
2012,EOS,LCZ A,138
2012,EOS,LCZ D,121
2012,EOS,LCZ D,121
2012,EOS,LCZ D,130
2012,EOS,LCZ D,146
2012,EOS,LCZ A,146
2012,EOS,LCZ D,142
2012,EOS,LCZ D,142
2012,EOS,LCZ D,128
2012,EOS,LCZ 9,350
2012,EOS,LCZ 9,350
2012,EOS,LCZ 5,159
2012,EOS,LCZ D,118
2012,EOS,LCZ D,139
2012,EOS,LCZ D,139
2012,EOS,LCZ D,129
2012,EOS,LCZ D,128
2012,EOS,LCZ D,128
2012,EOS,LCZ D,130
2012,EOS,LCZ D,130
2012,EOS,LCZ D,134
2012,EOS,LCZ D,134
2012,EOS,LCZ D,131
2012,EOS,LCZ D,128
2012,EOS,LCZ D,128
2012,EOS,LCZ D,125
2012,EOS,LCZ D,125
2012,EOS,LCZ D,125
2012,EOS,LCZ D,130
2012,EOS,LCZ B,130
2012,EOS,LCZ D,162
2012,EOS,LCZ D,162
2012,EOS,LCZ D,168
2012,EOS,LCZ D,168
2012,EOS,LCZ D,150
2012,EOS,LCZ D,149
2012,EOS,LCZ D,149
2012,EOS,LCZ D,146
2012,EOS,LCZ D,146
2012,EOS,LCZ D,145
2012,EOS,LCZ D,162
2012,EOS,LCZ D,162
2012,EOS,LCZ D,167
2012,EOS,LCZ D,167
2012,EOS,LCZ D,158
2012,EOS,LCZ D,158
2012,EOS,LCZ D,159
2012,EOS,LCZ D,150
2012,EOS,LCZ D,150
2012,EOS,LCZ D,135
2012,EOS,LCZ D,135
2012,EOS,LCZ D,152
2012,EOS,LCZ D,143
2012,EOS,LCZ D,143
2012,EOS,LCZ D,133
2012,EOS,LCZ D,133
2012,EOS,LCZ D,140
2012,EOS,LCZ D,140
2012,EOS,LCZ D,292
2012,EOS,LCZ D,190
2012,EOS,LCZ D,190
2012,EOS,LCZ D,222
2012,EOS,LCZ D,222
2012,EOS,LCZ D,235
2012,EOS,LCZ A,216
2012,EOS,LCZ A,313
2012,EOS,LCZ A,313
2012,EOS,LCZ D,351
2012,EOS,LCZ A,351
2012,EOS,LCZ A,352
2012,EOS,LCZ A,352
2012,EOS,LCZ D,136
2012,EOS,LCZ A,136
2012,EOS,LCZ D,134
2012,EOS,LCZ D,134
2012,EOS,LCZ D,142
2012,EOS,LCZ D,142
2012,EOS,LCZ D,122
2012,EOS,LCZ D,122
2012,EOS,LCZ D,122
2012,EOS,LCZ D,122
2012,EOS,LCZ D,131
2012,EOS,LCZ D,131
2012,EOS,LCZ D,136
2012,EOS,LCZ D,131
2012,EOS,LCZ D,131
2012,EOS,LCZ D,126
2012,EOS,LCZ A,126
2012,EOS,LCZ D,144
2012,EOS,LCZ D,169
2012,EOS,LCZ D,169
2012,EOS,LCZ D,138
2012,EOS,LCZ D,138
2012,EOS,LCZ A,121
2012,EOS,LCZ D,121
2012,EOS,LCZ D,130
2012,EOS,LCZ D,146
2012,EOS,LCZ D,146
2012,EOS,LCZ D,142
2012,EOS,LCZ D,142
2012,EOS,LCZ D,128
2012,EOS,LCZ 9,350
2012,EOS,LCZ 9,350
2012,EOS,LCZ 1,159
2012,EOS,LCZ 5,118
2012,EOS,LCZ D,139
2012,EOS,LCZ D,139
2012,EOS,LCZ D,129
2012,EOS,LCZ D,128
2012,EOS,LCZ D,128
2012,EOS,LCZ D,130
2012,EOS,LCZ D,130
2012,EOS,LCZ D,134
2012,EOS,LCZ D,134
2012,EOS,LCZ D,131
2012,EOS,LCZ D,128
2012,EOS,LCZ D,128
2012,EOS,LCZ D,125
2012,EOS,LCZ D,125
2012,EOS,LCZ B,125
2012,EOS,LCZ 6,130
2012,EOS,LCZ 9,130
2012,EOS,LCZ D,162
2012,EOS,LCZ D,162
2012,EOS,LCZ D,168
2012,EOS,LCZ D,168
2012,EOS,LCZ D,150
2012,EOS,LCZ D,149
2012,EOS,LCZ D,149
2012,EOS,LCZ D,146
2012,EOS,LCZ D,146
2012,EOS,LCZ D,145
2012,EOS,LCZ D,162
2012,EOS,LCZ D,162
2012,EOS,LCZ D,167
2012,EOS,LCZ D,167
2012,EOS,LCZ D,158
2012,EOS,LCZ D,158
2012,EOS,LCZ D,159
2012,EOS,LCZ D,150
